 -1.41421356237309503E-003 -1.41421356237309503E-003   0.0000000000000000     
 -1.32582521472477668E-003 -1.49739356883886736E-003   0.0000000000000000     
 -1.23743686707645812E-003 -1.57122563624706685E-003   0.0000000000000000     
 -1.14904851942813956E-003 -1.63697510671359969E-003   0.0000000000000000     
 -1.06066017177982122E-003 -1.69558249578131699E-003   0.0000000000000000     
 -8.83883476483184310E-004 -1.79408751180091543E-003   0.0000000000000000     
 -7.07106781186547513E-004 -1.87082869338697061E-003   0.0000000000000000     
 -5.30330085889910608E-004 -1.92840607756768895E-003   0.0000000000000000     
 -3.53553390593273756E-004 -1.96850196850295285E-003   0.0000000000000000     
 -1.76776695296636878E-004 -1.99217218131365371E-003   0.0000000000000000     
  -0.0000000000000000      -2.00000000000000004E-003   0.0000000000000000     
  1.76776695296636878E-004 -1.99217218131365371E-003   0.0000000000000000     
  3.53553390593273756E-004 -1.96850196850295285E-003   0.0000000000000000     
  5.30330085889910608E-004 -1.92840607756768895E-003   0.0000000000000000     
  7.07106781186547513E-004 -1.87082869338697061E-003   0.0000000000000000     
  8.83883476483184310E-004 -1.79408751180091543E-003   0.0000000000000000     
  1.06066017177982122E-003 -1.69558249578131699E-003   0.0000000000000000     
  1.14904851942813956E-003 -1.63697510671359969E-003   0.0000000000000000     
  1.23743686707645812E-003 -1.57122563624706685E-003   0.0000000000000000     
  1.32582521472477668E-003 -1.49739356883886736E-003   0.0000000000000000     
  1.41421356237309503E-003 -1.41421356237309503E-003   0.0000000000000000     
  1.49739356883886736E-003 -1.32582521472477668E-003   0.0000000000000000     
  1.57122563624706685E-003 -1.23743686707645812E-003   0.0000000000000000     
  1.63697510671359969E-003 -1.14904851942813956E-003   0.0000000000000000     
  1.69558249578131699E-003 -1.06066017177982122E-003   0.0000000000000000     
  1.79408751180091543E-003 -8.83883476483184310E-004   0.0000000000000000     
  1.87082869338697061E-003 -7.07106781186547513E-004   0.0000000000000000     
  1.92840607756768895E-003 -5.30330085889910608E-004   0.0000000000000000     
  1.96850196850295285E-003 -3.53553390593273756E-004   0.0000000000000000     
  1.99217218131365371E-003 -1.76776695296636878E-004   0.0000000000000000     
  2.00000000000000004E-003   0.0000000000000000        0.0000000000000000     
  1.99217218131365371E-003  1.76776695296636878E-004   0.0000000000000000     
  1.96850196850295285E-003  3.53553390593273756E-004   0.0000000000000000     
  1.92840607756768895E-003  5.30330085889910608E-004   0.0000000000000000     
  1.87082869338697061E-003  7.07106781186547513E-004   0.0000000000000000     
  1.79408751180091543E-003  8.83883476483184310E-004   0.0000000000000000     
  1.69558249578131699E-003  1.06066017177982122E-003   0.0000000000000000     
  1.63697510671359969E-003  1.14904851942813956E-003   0.0000000000000000     
  1.57122563624706685E-003  1.23743686707645812E-003   0.0000000000000000     
  1.49739356883886736E-003  1.32582521472477668E-003   0.0000000000000000     
  1.41421356237309503E-003  1.41421356237309503E-003   0.0000000000000000     
  1.32582521472477668E-003  1.49739356883886736E-003   0.0000000000000000     
  1.23743686707645812E-003  1.57122563624706685E-003   0.0000000000000000     
  1.14904851942813956E-003  1.63697510671359969E-003   0.0000000000000000     
  1.06066017177982122E-003  1.69558249578131699E-003   0.0000000000000000     
  8.83883476483184310E-004  1.79408751180091543E-003   0.0000000000000000     
  7.07106781186547513E-004  1.87082869338697061E-003   0.0000000000000000     
  5.30330085889910608E-004  1.92840607756768895E-003   0.0000000000000000     
  3.53553390593273756E-004  1.96850196850295285E-003   0.0000000000000000     
  1.76776695296636878E-004  1.99217218131365371E-003   0.0000000000000000     
